Wall time,Step,Value
1660007230.747023,2244608,1091.260009765625
1660007306.3171895,2285568,936.1900024414062
1660007516.0664914,2400256,618.3800048828125
1660007591.363726,2441216,1413.4000244140625
1660007606.368781,2449408,1391.6800537109375
1660007666.4344356,2482176,1452.5400390625
1660007681.2608566,2490368,1552.6400146484375
1660007741.3699489,2523136,1995.969970703125
1660007756.2680032,2531328,2022.3199462890625
1660007786.0363593,2547712,2069.22998046875
1660007831.0537715,2572288,1538.3900146484375
1660007906.124598,2613248,1244.8499755859375
1660007921.1780264,2621440,1447.6300048828125
1660007936.2473333,2629632,1676.31005859375
1660008011.1210794,2670592,1829.1700439453125
1660008026.5088658,2678784,1669.219970703125
1660008041.5517411,2686976,1726.6500244140625
1660008086.6571672,2711552,1493.6099853515625
1660008222.5023828,2785280,1925.050048828125
1660008252.48978,2801664,2190.219970703125
1660008342.554691,2850816,2290.39990234375
1660008432.9664204,2899968,2753.10009765625
1660008448.0892277,2908160,2857.72998046875
1660008538.4315948,2957312,2988.929931640625
1660008583.8299215,2981888,3195.3798828125
1660008643.861311,3014656,1637.02001953125
1660008704.1255653,3047424,2075.340087890625
1660008734.3412507,3063808,2230.139892578125
1660008794.1488166,3096576,2308.929931640625
1660008809.1014402,3104768,2233.1201171875
1660008824.1322212,3112960,2205.820068359375
1660008854.2805917,3129344,2144.919921875
1660008929.4999197,3170304,2408.300048828125
1660009004.3755612,3211264,2491.68994140625
1660009019.1490762,3219456,2643.260009765625
1660009259.3955855,3350528,2104.02001953125
1660009364.4288445,3407872,1556.3299560546875
1660009454.6866353,3457024,1551.27001953125
1660009469.7741382,3465216,1607.239990234375
1660009499.912545,3481600,1698.47998046875
1660009529.9697683,3497984,1643.9100341796875
1660009590.0152571,3530752,1564.6199951171875
1660009724.944903,3604480,2064.909912109375
1660009755.0605981,3620864,2153.3798828125
1660009770.0914397,3629056,2190.93994140625
1660009815.231704,3653632,2613.300048828125
1660009905.6350188,3702784,3426.8701171875
1660010025.564615,3768320,3646.300048828125
1660010040.6308322,3776512,3633.110107421875
1660010085.4964423,3801088,3975.179931640625
1660010100.5105398,3809280,3926.489990234375
1660010235.1740992,3883008,3614.800048828125
1660010250.030696,3891200,3547.60009765625
1660010414.3926198,3981312,3072.969970703125
1660010459.2160244,4005888,3033.81005859375
1660010474.0239227,4014080,3063.300048828125
1660010504.0850916,4030464,3069.3701171875
1660010533.9606798,4046848,2981.580078125
1660010744.0849586,4161536,2947.989990234375
1660010819.0078766,4202496,2642.659912109375
1660010848.9320087,4218880,2396.070068359375
1660010893.9173398,4243456,2848.81005859375
1660010923.944852,4259840,2883.169921875
1660010999.0102832,4300800,3272.949951171875
1660011014.1014576,4308992,3432.780029296875
1660011104.3336842,4358144,3432.64990234375
1660011134.4828086,4374528,3601.0
1660011149.6141562,4382720,3666.699951171875
1660011179.9496102,4399104,3782.889892578125
1660011195.0733488,4407296,3816.239990234375
1660011240.218144,4431872,3753.6201171875
1660011269.9965663,4448256,3827.090087890625
1660011345.2896137,4489216,3643.570068359375
1660011360.3438437,4497408,3774.6298828125
1660011496.163473,4571136,3899.719970703125
1660011526.4434412,4587520,3993.820068359375
1660011586.997057,4620288,4018.5400390625
1660011602.0574625,4628480,3976.77001953125
1660011617.2629197,4636672,3955.35009765625
1660011677.8225439,4669440,3975.550048828125
1660011737.8225603,4702208,3989.06005859375
1660011752.9853802,4710400,3997.489990234375
1660011798.0183985,4734976,3864.139892578125
1660011828.117076,4751360,3896.5400390625
1660011858.3094738,4767744,3968.050048828125
1660011873.6367621,4775936,3993.919921875
1660011888.6802278,4784128,4065.8798828125
1660011903.7124074,4792320,4111.60009765625
1660011933.5734272,4808704,4082.679931640625
1660011948.576961,4816896,4074.77001953125
1660012023.9811468,4857856,3944.830078125
1660012038.934513,4866048,3994.93994140625
1660012144.2445228,4923392,3523.610107421875
1660012174.090841,4939776,3429.989990234375
1660012264.1926503,4988928,3957.510009765625
1660012294.6269023,5005312,4068.219970703125
1660012370.0996385,5046272,4250.81982421875
1660012445.4269211,5087232,4206.41015625
1660012477.541077,5103616,4195.1298828125
1660012661.608737,5201920,3954.72998046875
1660012766.776319,5259264,3479.68994140625
1660012781.6306117,5267456,3409.89990234375
1660012811.906124,5283840,3106.4599609375
1660012826.907484,5292032,3048.860107421875
1660012841.892156,5300224,2885.97998046875
1660012856.900061,5308416,2749.610107421875
1660012886.8901532,5324800,2489.5400390625
1660012931.8163147,5349376,2682.52001953125
1660012991.9278421,5382144,3543.97998046875
1660013006.8928182,5390336,3982.81005859375
1660013067.3604474,5423104,4200.85009765625
1660013112.513772,5447680,4192.6298828125
1660013172.6571705,5480448,4096.5400390625
1660013217.9013393,5505024,4106.10986328125
1660013232.9225256,5513216,4176.5400390625
1660013263.147446,5529600,4218.9501953125
1660013278.1116982,5537792,4273.60009765625
1660013308.2214782,5554176,4259.47998046875
1660013323.3490458,5562368,4266.18994140625
1660013338.3942044,5570560,4256.22021484375
1660013383.5848742,5595136,4197.02978515625
1660013398.715675,5603328,4198.22021484375
1660013413.830535,5611520,4224.64990234375
1660013444.4752963,5627904,4176.18994140625
1660013474.5783286,5644288,4226.4501953125
1660013489.5920892,5652480,4225.81982421875
1660013594.6588726,5709824,3368.989990234375
1660013639.7838871,5734400,3200.239990234375
1660013699.6305614,5767168,2719.06005859375
1660013744.5755877,5791744,2353.389892578125
1660013774.4333432,5808128,2000.300048828125
1660013804.431953,5824512,1887.8499755859375
1660013864.1928215,5857280,1443.6800537109375
1660013924.0870008,5890048,1932.260009765625
1660013969.2114758,5914624,1922.9300537109375
1660013984.1302943,5922816,1995.9200439453125
1660013999.1979682,5931008,2225.2099609375
1660014014.3530388,5939200,2590.8701171875
1660014104.6465268,5988352,3455.800048828125
1660014194.6861224,6037504,4016.14990234375
1660014224.7532687,6053888,4172.58984375
1660014239.8844707,6062080,4218.97021484375
1660014300.450596,6094848,4272.39990234375
1660014345.5392077,6119424,4240.47021484375
1660014360.4841807,6127616,4166.919921875
1660014405.4042776,6152192,2482.56005859375
1660014420.461045,6160384,2169.7900390625
1660014435.4648333,6168576,2027.72998046875
1660014465.415037,6184960,1774.300048828125
1660014495.543823,6201344,1981.7900390625
1660014585.484162,6250496,3235.260009765625
1660014630.631161,6275072,3118.39990234375
1660014645.539066,6283264,3078.0400390625
1660014690.6445425,6307840,2931.719970703125
1660014705.7474682,6316032,2781.030029296875
1660014720.7545447,6324224,2719.110107421875
1660014750.6131153,6340608,2869.139892578125
1660014765.770655,6348800,2973.9599609375
1660014855.505516,6397952,3380.580078125
1660014915.8501887,6430720,3065.22998046875
1660014930.9532924,6438912,2958.9599609375
1660014961.1097875,6455296,2756.77001953125
1660014991.4006667,6471680,2730.199951171875
1660015021.4527159,6488064,2737.85009765625
1660015036.535297,6496256,2705.919921875
1660015051.4542644,6504448,2812.22998046875
1660015066.5257878,6512640,2912.300048828125
1660015081.6409082,6520832,3092.6298828125
1660015126.6332183,6545408,3573.7900390625
1660015156.563269,6561792,3598.570068359375
1660015186.2028031,6578176,3540.360107421875
1660015230.9796846,6602752,3507.6298828125
1660015261.1046379,6619136,3515.909912109375
1660015276.034563,6627328,3451.39990234375
1660015290.9192116,6635520,3438.110107421875
1660015380.6676607,6684672,3489.14990234375
1660015395.5593228,6692864,3404.93994140625
1660015425.4163282,6709248,3520.110107421875
1660015469.900064,6733824,3545.570068359375
1660015529.5674298,6766592,3478.909912109375
1660015574.2541893,6791168,3392.840087890625
1660015619.1790886,6815744,3660.8798828125
1660015634.0238037,6823936,3766.090087890625
1660015663.8206651,6840320,3956.080078125
1660015693.875379,6856704,4003.889892578125
1660015723.8882577,6873088,3721.81005859375
1660015798.9436,6914048,3649.389892578125
1660015844.1813314,6938624,3960.72998046875
1660015874.29468,6955008,3862.6298828125
1660016098.4686804,7077888,3295.530029296875
1660016158.4133852,7110656,2860.2900390625
1660016188.244578,7127040,2666.280029296875
1660016203.2562127,7135232,2478.219970703125
1660016262.818448,7168000,1977.1600341796875
1660016292.8068702,7184384,1788.8199462890625
1660016352.5519035,7217152,1288.18994140625
1660016382.0721111,7233536,975.6900024414062
1660016411.7876022,7249920,788.25
1660016456.2487252,7274496,355.0
1660016486.149457,7290880,167.1999969482422
1660016500.9986506,7299072,-20.170000076293945
1660016530.8604887,7315456,-207.69000244140625
1660016590.4253533,7348224,-646.4099731445312
1660016650.1444585,7380992,-1141.8800048828125
1660016754.6124852,7438336,-1839.300048828125
1660016769.569722,7446528,-1902.0699462890625
1660016784.529441,7454720,-1903.030029296875
1660016799.5220819,7462912,-1903.52001953125
1660016829.3738744,7479296,-1904.9599609375
1660016874.249722,7503872,-1969.8699951171875
1660016889.138362,7512064,-1970.8299560546875
1660016904.0087094,7520256,-1972.27001953125
1660016948.8308387,7544832,-1972.75
1660016963.9500308,7553024,-1972.739990234375
1660016978.9737895,7561216,-1972.739990234375
1660016993.9574616,7569408,-1972.739990234375
1660017113.6856375,7634944,-1976.0699462890625
1660017128.5794122,7643136,-1977.030029296875
1660017173.4885163,7667712,-1977.5
1660017277.954489,7725056,-1957.4300537109375
1660017322.8063147,7749632,-1957.43994140625
1660017441.9583542,7815168,-1950.5400390625
1660017456.7948778,7823360,-1950.5400390625
1660017486.7666905,7839744,-1907.0999755859375
1660017501.8082638,7847936,-1906.6300048828125
1660017516.6674805,7856128,-1906.6300048828125
1660017561.6334627,7880704,-1884.0899658203125
1660017576.7694795,7888896,-1819.550048828125
1660017606.6856713,7905280,-1110.489990234375
1660017636.5040145,7921664,-688.3400268554688
1660017711.4965498,7962624,3280.550048828125
1660017726.5232203,7970816,3770.47998046875
1660017786.0195353,8003584,4149.72998046875
1660017800.9734983,8011776,4095.0400390625
1660017815.9527159,8019968,4100.5498046875
1660017831.0808127,8028160,4075.780029296875
1660017876.457491,8052736,4103.3798828125
1660017891.399157,8060928,4037.0400390625
1660017906.3952231,8069120,4037.030029296875
1660017951.5962036,8093696,3660.260009765625
1660017966.4630253,8101888,3536.550048828125
1660018085.8953052,8167424,2606.719970703125
1660018145.642503,8200192,2167.2900390625
1660018175.7753174,8216576,1850.27001953125
1660018205.6760316,8232960,1638.8299560546875
1660018220.744125,8241152,1358.4200439453125
1660018265.6544363,8265728,1177.449951171875
1660018310.2367098,8290304,1061.3499755859375
1660018325.1181808,8298496,1009.1400146484375
1660018340.0785463,8306688,1515.75
1660018355.151093,8314880,2182.97998046875
1660018400.1690333,8339456,3778.330078125
1660018520.1394403,8404992,4052.4599609375
1660018550.1215332,8421376,4056.35009765625
1660018610.2298203,8454144,4166.14990234375
1660018625.1617033,8462336,4140.89013671875
1660018670.2675655,8486912,4206.2998046875
1660018700.1504676,8503296,4235.33984375
1660018730.3764613,8519680,4178.8798828125
1660018806.0574248,8560640,4242.009765625
1660018911.6294227,8617984,3999.840087890625
1660018926.5191908,8626176,3999.840087890625
1660018971.6068177,8650752,3503.7099609375
1660019001.662806,8667136,3345.719970703125
1660019091.6155825,8716288,2690.39990234375
1660019106.6374867,8724480,2588.080078125
1660019136.6047769,8740864,3315.60009765625
1660019166.5836415,8757248,3946.81005859375
1660019226.8619626,8790016,4282.2099609375
1660019287.0826664,8822784,4244.5
1660019317.2587194,8839168,4189.47998046875
1660019392.5884724,8880128,4001.0
1660019407.6549816,8888320,3962.909912109375
1660019422.6748736,8896512,3833.409912109375
1660019528.309746,8953856,4033.840087890625
1660019543.4849453,8962048,4168.990234375
1660019633.8541932,9011200,4264.66015625
1660019693.649445,9043968,3851.389892578125
1660019708.5614676,9052160,3798.77001953125
1660019723.4698868,9060352,3369.719970703125
1660019858.9130647,9134080,2513.8798828125
1660019888.9538658,9150464,2376.110107421875
1660019934.127258,9175040,2310.8798828125
1660020024.4851992,9224192,3731.320068359375
1660020039.5397217,9232384,3921.639892578125
1660020099.6030188,9265152,4122.7001953125
1660020144.590344,9289728,4293.3701171875
1660020159.6626642,9297920,4281.6298828125
1660020174.7215073,9306112,4281.6298828125
1660020385.9611888,9420800,2416.949951171875
1660020431.124545,9445376,3161.639892578125
1660020476.216619,9469952,3455.159912109375
1660020491.4104433,9478144,3484.610107421875
1660020506.4213512,9486336,3556.260009765625
1660020551.6455653,9510912,1189.93994140625
1660020566.7681024,9519104,1189.6700439453125
1660020581.7994606,9527296,1164.4100341796875
1660020853.6351273,9674752,3341.469970703125
1660020883.5755348,9691136,3473.360107421875
1660020898.5999417,9699328,3520.9599609375
1660020928.9049344,9715712,3851.429931640625
1660020944.051175,9723904,3722.909912109375
1660020989.0785775,9748480,3663.5400390625
1660021034.3811753,9773056,3425.739990234375
1660021049.5702016,9781248,3386.27001953125
1660021079.7562964,9797632,3482.340087890625
1660021110.0487018,9814016,3815.199951171875
1660021140.1541612,9830400,3931.610107421875
1660021170.6412294,9846784,3069.570068359375
1660021215.870962,9871360,3238.18994140625
1660021246.0701728,9887744,4030.1298828125
1660021276.1106565,9904128,3928.739990234375
1660021306.2964544,9920512,3853.4599609375
1660021336.3935823,9936896,3898.659912109375
1660021366.3884714,9953280,3807.669921875
1660021517.547054,10035200,4085.1201171875
1660021578.2030592,10067968,4068.780029296875
1660021637.9497232,10100736,3775.14990234375
1660021653.0569906,10108928,3775.14990234375
1660021668.0866358,10117120,3706.3798828125
1660021697.9274142,10133504,3504.409912109375
1660021742.7662137,10158080,3261.929931640625
1660021787.319221,10182656,3142.840087890625
1660021817.3171465,10199040,3034.81005859375
1660021862.3143685,10223616,2797.179931640625
1660021952.2094166,10272768,3612.47998046875
1660021982.3714743,10289152,3912.360107421875
1660022012.2490432,10305536,3886.31005859375
1660022027.2407074,10313728,3968.14990234375
1660022072.3819456,10338304,4149.330078125
1660022087.4466445,10346496,4186.93017578125
1660022102.5942075,10354688,4189.39013671875
1660022147.5711837,10379264,4018.7099609375
1660022267.6296313,10444800,3467.7900390625
1660022342.7108645,10485760,3925.5400390625
1660022372.756593,10502144,3957.989990234375
1660022462.974028,10551296,3791.080078125
1660022522.776904,10584064,3660.2900390625
1660022537.787551,10592256,3659.06005859375
1660022552.849903,10600448,3641.18994140625
1660022567.7711987,10608640,3544.31005859375
1660022657.6778734,10657792,3663.530029296875
1660022702.5858216,10682368,3649.0400390625
1660022807.3912225,10739712,4118.35986328125
1660022837.455798,10756096,4054.090087890625
1660022882.5135813,10780672,4122.3701171875
1660022897.5642595,10788864,3815.639892578125
1660022942.4913352,10813440,3991.830078125
1660022957.5211933,10821632,4022.550048828125
1660023032.6318557,10862592,4201.85986328125
1660023047.7461054,10870784,4169.4599609375
1660023062.6100886,10878976,4147.330078125
1660023107.4417799,10903552,4185.68994140625
1660023152.3107193,10928128,4216.7001953125
1660023167.245329,10936320,4225.66015625
1660023182.3663092,10944512,4220.9599609375
1660023197.1682265,10952704,4166.740234375
1660023212.2227113,10960896,4104.91015625
1660023302.2844684,11010048,3689.89990234375
1660023392.5645692,11059200,3827.260009765625
1660023482.134034,11108352,3244.0
1660023542.147461,11141120,3086.22998046875
1660023572.114973,11157504,2947.89990234375
1660023646.270322,11198464,2174.3701171875
1660023705.938168,11231232,1900.6800537109375
1660023810.5070376,11288576,2037.72998046875
1660023840.277874,11304960,1886.8399658203125
1660023885.1634276,11329536,1700.8699951171875
1660023915.0822198,11345920,-596.9600219726562
1660023929.8697722,11354112,-442.4599914550781
1660023974.8595839,11378688,1591.97998046875
1660023989.9636254,11386880,1984.5999755859375
1660024019.62688,11403264,2745.989990234375
1660024034.7539098,11411456,3105.669921875
1660024079.7337792,11436032,3656.719970703125
1660024335.5357456,11575296,2839.1298828125
1660024350.4520645,11583488,2825.449951171875
1660024365.4197617,11591680,2739.280029296875
1660024440.5025914,11632640,3483.77001953125
1660024485.601273,11657216,3585.320068359375
1660024545.8867736,11689984,3849.77001953125
1660024560.9440663,11698176,4110.02978515625
1660024575.935346,11706368,4175.0498046875
1660024636.2826304,11739136,4222.93017578125
1660024651.4284797,11747328,4250.10986328125
1660024666.4867325,11755520,4232.22998046875
1660024696.7544355,11771904,4046.5400390625
1660024726.8006804,11788288,4034.0
1660024756.9919174,11804672,3872.080078125
1660024787.1363642,11821056,3957.1298828125
1660024906.5872507,11886592,3912.06005859375
1660024981.653023,11927552,3655.43994140625
1660024996.5883224,11935744,3515.739990234375
1660025132.164845,12009472,4065.889892578125
1660025147.0727108,12017664,4025.85009765625
1660025313.0612772,12107776,4244.4501953125
1660025433.5647087,12173312,4225.68017578125
1660025448.614393,12181504,4249.31005859375
1660025493.7461574,12206080,4218.169921875
1660025523.7886996,12222464,4191.2900390625
1660025538.7195997,12230656,4214.64013671875
1660025659.2532864,12296192,4202.669921875
1660025674.3185165,12304384,4221.64013671875
1660025689.509092,12312576,4259.52001953125
1660025704.549039,12320768,4218.60009765625
1660025749.8528838,12345344,4208.919921875
1660025779.8153334,12361728,4141.75
1660025794.7873642,12369920,3999.639892578125
1660025809.780246,12378112,3985.6298828125
1660025929.5069947,12443648,3466.010009765625
1660026004.3954897,12484608,4088.840087890625
1660026019.5483766,12492800,3739.780029296875
1660026064.6888971,12517376,3645.800048828125
1660026170.3058891,12574720,4054.070068359375
1660026200.2733438,12591104,4036.89990234375
1660026350.7390325,12673024,3705.6298828125
1660026425.913644,12713984,4034.639892578125
1660026440.9388533,12722176,4032.75
1660026470.9543476,12738560,4127.68994140625
1660026486.0626676,12746752,4127.10009765625
1660026576.1684532,12795904,4160.31982421875
1660026591.2783935,12804096,4161.25
1660026681.181655,12853248,3028.840087890625
1660026696.2362125,12861440,2351.47998046875
1660026831.0202694,12935168,-2865.830078125
1660026891.0611954,12967936,-3183.550048828125
1660026920.973801,12984320,-3247.18994140625
1660026981.330239,13017088,-3463.52001953125
1660027116.4584336,13090816,-3860.280029296875
1660027146.4583607,13107200,-4078.550048828125
1660027191.4102004,13131776,-4233.77001953125
1660027221.3436623,13148160,-651.0800170898438
1660027236.3798592,13156352,-524.1400146484375
1660027311.7687044,13197312,215.36000061035156
1660027357.141531,13221888,680.5
1660027432.8921065,13262848,1579.5799560546875
1660027463.1060429,13279232,1145.530029296875
1660027523.4286397,13312000,1279.5699462890625
1660027553.5393324,13328384,1616.9100341796875
1660027568.7937078,13336576,1903.2900390625
1660027583.8167207,13344768,2216.72998046875
1660027613.9378326,13361152,2890.969970703125
1660027644.0183406,13377536,2590.550048828125
1660027719.4889371,13418496,2856.93994140625
1660027764.7379112,13443072,2920.9599609375
1660027794.7797241,13459456,3093.9599609375
1660027839.8616157,13484032,3269.3798828125
1660027885.6316204,13508608,3338.070068359375
1660027945.601451,13541376,1520.550048828125
1660028050.4890988,13598720,2224.070068359375
1660028065.6090338,13606912,2572.81005859375
1660028080.7110295,13615104,2821.590087890625
1660028185.7808335,13672448,3891.610107421875
1660028215.7693527,13688832,3737.949951171875
1660028245.9999352,13705216,3651.909912109375
1660028291.0194309,13729792,3358.89990234375
1660028306.114866,13737984,3229.72998046875
1660028396.5428677,13787136,3199.409912109375
1660028411.6096635,13795328,2993.31005859375
1660028471.4771805,13828096,2603.659912109375
1660028531.5595398,13860864,2193.25
1660028576.7411764,13885440,2024.02001953125
1660028591.689157,13893632,1824.3499755859375
1660028606.7546065,13901824,1759.3299560546875
1660028621.6446607,13910016,1732.530029296875
1660028651.9232516,13926400,1227.8900146484375
1660028696.9813964,13950976,913.0
1660028802.4514265,14008320,167.10000610351562
1660028817.3681884,14016512,-10.430000305175781
1660028892.0713184,14057472,-608.3200073242188
1660028921.6175447,14073856,-736.6900024414062
1660028936.673387,14082048,-920.1699829101562
1660028951.718979,14090240,-1036.81005859375
1660029086.4272125,14163968,-1006.0999755859375
1660029145.9564054,14196736,-972.1699829101562
1660029160.7030563,14204928,-997.3300170898438
1660029175.7403085,14213120,-1031.760009765625
1660029190.850283,14221312,-1066.6700439453125
1660029220.902352,14237696,-1027.5799560546875
1660029295.858192,14278656,-1124.0799560546875
1660029310.7556539,14286848,-956.5499877929688
1660029340.6999195,14303232,-828.3300170898438
1660029355.6566894,14311424,-695.8599853515625
1660029370.673383,14319616,-552.9600219726562
1660029415.8602684,14344192,-234.2100067138672
1660029445.729873,14360576,-176.25
1660029460.6597645,14368768,-105.5999984741211
1660029475.7874835,14376960,-105.5999984741211
1660029610.702037,14450688,1014.2999877929688
1660029655.7245862,14475264,1476.1300048828125
1660029791.2426648,14548992,2380.219970703125
1660029881.2688267,14598144,3395.5
1660029896.3811593,14606336,3473.919921875
1660029986.363306,14655488,3761.81005859375
1660030001.456782,14663680,3805.510009765625
1660030016.3980415,14671872,3789.699951171875
1660030046.5866933,14688256,3795.110107421875
1660030136.7973573,14737408,3901.699951171875
1660030227.4531665,14786560,4144.7998046875
1660030242.5721536,14794752,4093.929931640625
1660030363.406782,14860288,4042.489990234375
1660030378.575507,14868480,4041.919921875
1660030423.7896507,14893056,4125.10986328125
1660030469.1092734,14917632,4034.419921875
1660030529.464491,14950400,4018.610107421875
1660030559.6456752,14966784,3898.070068359375
1660030620.1951282,14999552,3850.610107421875
1660030711.283862,15048704,4240.93994140625
1660030771.693002,15081472,4302.31982421875
1660030786.7014825,15089664,4012.489990234375
1660030831.7357826,15114240,2498.760009765625
1660030861.620526,15130624,2108.840087890625
1660030906.5128822,15155200,639.3099975585938
1660030965.9950004,15187968,382.5400085449219
1660030995.61567,15204352,344.5400085449219
1660031025.484568,15220736,185.80999755859375
1660031040.3662324,15228928,76.69000244140625
1660031055.2688425,15237120,76.69000244140625
1660031159.329675,15294464,-162.3699951171875
1660031189.104397,15310848,-206.1300048828125
1660031203.8271632,15319040,-179.16000366210938
1660031293.030006,15368192,-304.17999267578125
1660031307.9995432,15376384,-386.95001220703125
1660031322.8386433,15384576,-388.7900085449219
1660031352.6231854,15400960,-397.8999938964844
1660031382.3594475,15417344,-492.9700012207031
1660031562.0004306,15515648,-1642.760009765625
1660031696.3406923,15589376,-1910.3199462890625
1660031755.7961943,15622144,-1956.47998046875
1660031830.107119,15663104,-1919.0699462890625
1660031844.9581645,15671296,-1965.9599609375
1660031919.1773124,15712256,-1977.02001953125
1660031934.0723808,15720448,-1977.02001953125
1660031949.0439873,15728640,-1937.699951171875
1660032008.448714,15761408,-1868.699951171875
1660032023.3959465,15769600,-1642.27001953125
1660032112.416548,15818752,-1240.97998046875
1660032171.6335235,15851520,-730.780029296875
1660032186.5160267,15859712,-642.5599975585938
1660032201.324451,15867904,-580.22998046875
1660032230.9836855,15884288,-374.989990234375
1660032245.9790328,15892480,-334.989990234375
1660032320.9632866,15933440,1190.0
1660032365.6274126,15958016,804.0499877929688
1660032395.9218252,15974400,955.739990234375
1660032440.39874,15998976,1726.3800048828125
1660032485.1097834,16023552,1788.9000244140625
1660032529.578132,16048128,1635.7900390625
1660032559.1972473,16064512,1571.199951171875
1660032648.25382,16113664,1605.6800537109375
1660032663.2362533,16121856,1562.1500244140625
1660032692.8525715,16138240,1474.3299560546875
1660032722.5595362,16154624,1369.3900146484375
1660032856.4065263,16228352,2043.739990234375
1660032871.3528888,16236544,2156.659912109375
1660032886.090373,16244736,2179.239990234375
1660032900.8696277,16252928,2219.179931640625
1660033108.9227102,16367616,1795.6600341796875
1660033168.4984052,16400384,1622.5899658203125
1660033227.768752,16433152,1281.5999755859375
1660033242.609987,16441344,1281.5999755859375
1660033287.223066,16465920,951.219970703125
1660033302.1203213,16474112,951.219970703125
1660033346.3339145,16498688,684.3300170898438
1660033375.9230342,16515072,633.0599975585938
1660033405.6494062,16531456,785.77001953125
1660033480.3856003,16572416,1959.7099609375
1660033525.2001562,16596992,3096.75
1660033555.048704,16613376,3110.800048828125
1660033570.0528612,16621568,3226.31005859375
1660033599.823175,16637952,3250.5
1660033644.5447128,16662528,3204.669921875
1660033689.2225978,16687104,3098.320068359375
1660033718.9675996,16703488,2608.429931640625
1660033763.6439521,16728064,2428.64990234375
1660033808.4324636,16752640,2662.969970703125
1660033823.133945,16760832,2837.530029296875
1660033867.718278,16785408,2850.030029296875
1660033912.6229641,16809984,2871.97998046875
1660034031.7898834,16875520,3531.260009765625
1660034046.6735008,16883712,3344.550048828125
1660034076.380353,16900096,3717.7900390625
1660034150.9698834,16941056,3371.090087890625
1660034225.8091033,16982016,3643.2099609375
1660034240.7843034,16990208,4022.64990234375
1660034255.841682,16998400,4192.77001953125
1660034285.695248,17014784,4234.18017578125
1660034300.6236095,17022976,4234.97021484375
1660034330.343954,17039360,4228.47021484375
1660034360.2381096,17055744,4258.68017578125
1660034405.027914,17080320,3215.409912109375
1660034419.9945192,17088512,2739.89990234375
1660034479.8376758,17121280,-1681.77001953125
1660034554.987862,17162240,-2461.1298828125
1660034585.0418665,17178624,-2591.2099609375
1660034674.9406545,17227776,-3596.860107421875
