Wall time,Step,Value
1659850000.820424,6184960,313.17999267578125
1659850030.3805225,6201344,287.95001220703125
1659850118.8589694,6250496,313.17999267578125
1659850163.2764509,6275072,277.6700134277344
1659850178.1136022,6283264,277.9700012207031
1659850222.3971477,6307840,317.7900085449219
1659850237.1642802,6316032,295.5799865722656
1659850251.8974252,6324224,290.4599914550781
1659850281.6796236,6340608,304.30999755859375
1659850296.3775656,6348800,282.4800109863281
1659850385.040255,6397952,315.489990234375
1659850444.0670772,6430720,276.6300048828125
1659850458.7349324,6438912,287.8500061035156
1659850488.2580962,6455296,307.5400085449219
1659850517.644259,6471680,303.67999267578125
1659850547.1574032,6488064,261.20001220703125
1659850561.7879214,6496256,282.8500061035156
1659850576.4915817,6504448,292.7699890136719
1659850591.228718,6512640,300.4599914550781
1659850606.0633283,6520832,307.54998779296875
1659850650.7593458,6545408,300.2699890136719
1659850680.2274957,6561792,291.05999755859375
1659850709.7233186,6578176,314.5899963378906
1659850753.9055617,6602752,345.5899963378906
1659850783.9599617,6619136,355.9100036621094
1659850798.720947,6627328,357.55999755859375
1659850813.4992027,6635520,368.0299987792969
1659850901.7911716,6684672,365.1400146484375
1659850916.662303,6692864,354.8999938964844
1659850946.2315915,6709248,331.8800048828125
1659850990.6145577,6733824,366.5899963378906
1659851049.7786083,6766592,374.95001220703125
1659851094.1681695,6791168,430.45001220703125
1659851138.5397284,6815744,441.8800048828125
1659851153.3527687,6823936,439.32000732421875
1659851183.0258574,6840320,430.42999267578125
1659851212.6114447,6856704,420.9700012207031
1659851242.2180295,6873088,396.6700134277344
1659851316.6504364,6914048,384.5400085449219
1659851360.8762805,6938624,382.1199951171875
1659851390.707514,6955008,340.3999938964844
1659851612.6032782,7077888,276.2200012207031
1659851672.1860857,7110656,229.22000122070312
1659851701.707295,7127040,285.79998779296875
1659851716.3805113,7135232,293.8599853515625
1659851775.5154479,7168000,328.20001220703125
1659851804.9710305,7184384,303.25
1659851863.8209856,7217152,297.2099914550781
1659851893.3182082,7233536,291.5
1659851922.8779247,7249920,309.6400146484375
1659851967.1207058,7274496,366.9599914550781
1659851996.692978,7290880,429.2200012207031
1659852011.5510623,7299072,420.4800109863281
1659852041.2797878,7315456,442.6700134277344
1659852100.5115194,7348224,340.510009765625
1659852159.6431758,7380992,366.45001220703125
1659852262.8654938,7438336,384.42999267578125
1659852278.0450323,7446528,413.1700134277344
1659852292.780867,7454720,399.1099853515625
1659852307.4698951,7462912,444.17999267578125
1659852336.8835897,7479296,442.0400085449219
1659852381.0279627,7503872,477.1600036621094
1659852395.7664306,7512064,431.1099853515625
1659852410.500496,7520256,450.8699951171875
1659852454.5536716,7544832,404.8599853515625
1659852469.3878098,7553024,406.07000732421875
1659852484.1553798,7561216,418.010009765625
1659852498.9274993,7569408,400.17999267578125
1659852617.3674946,7634944,476.1099853515625
1659852632.15107,7643136,504.5
1659852676.4000316,7667712,523.4299926757812
1659852779.6599941,7725056,522.1300048828125
1659852823.978709,7749632,442.7099914550781
1659852941.980392,7815168,361.9599914550781
1659852956.6481273,7823360,299.75
1659852986.173255,7839744,291.57000732421875
1659853000.9585888,7847936,315.17999267578125
1659853015.91477,7856128,349.6400146484375
1659853060.2802365,7880704,477.5799865722656
1659853075.1123033,7888896,474.3900146484375
1659853104.7367744,7905280,526.5999755859375
1659853134.4297633,7921664,487.0199890136719
1659853207.99285,7962624,433.2900085449219
1659853222.7336042,7970816,455.6400146484375
1659853281.7364829,8003584,543.8300170898438
1659853296.4443376,8011776,472.4100036621094
1659853311.127073,8019968,410.6499938964844
1659853325.8738678,8028160,429.2099914550781
1659853370.3051238,8052736,483.3999938964844
1659853385.165236,8060928,491.7200012207031
1659853399.9247632,8069120,517.6699829101562
1659853443.980375,8093696,570.3599853515625
1659853458.8270106,8101888,526.1500244140625
1659853577.7445147,8167424,469.5199890136719
1659853636.7128494,8200192,517.3300170898438
1659853666.1945274,8216576,465.4599914550781
1659853695.5455515,8232960,464.29998779296875
1659853710.4194117,8241152,425.55999755859375
1659853754.651152,8265728,390.7799987792969
1659853798.849095,8290304,472.9100036621094
1659853813.4556,8298496,470.3399963378906
1659853828.2995644,8306688,499.3599853515625
1659853843.0089076,8314880,541.280029296875
1659853887.5310128,8339456,469.9599914550781
1659854005.9610772,8404992,473.7900085449219
1659854035.5166442,8421376,411.7300109863281
1659854094.4149928,8454144,494.8900146484375
1659854109.1503646,8462336,500.3299865722656
1659854153.2879355,8486912,521.7100219726562
1659854182.9578853,8503296,451.75
1659854212.3069346,8519680,446.8599853515625
1659854286.3160062,8560640,509.7099914550781
1659854390.3062341,8617984,426.9800109863281
1659854405.00101,8626176,409.20001220703125
1659854449.1548872,8650752,464.3699951171875
1659854478.079275,8667136,512.75
1659854567.0180428,8716288,519.469970703125
1659854581.7970648,8724480,512.9199829101562
1659854611.2925854,8740864,482.2799987792969
1659854640.9369612,8757248,478.6700134277344
1659854700.148439,8790016,414.07000732421875
1659854760.466389,8822784,429.8399963378906
1659854789.9027772,8839168,425.2900085449219
1659854863.62334,8880128,440.5400085449219
1659854878.3725731,8888320,428.2699890136719
1659854893.205407,8896512,434.54998779296875
1659854996.63365,8953856,426.5400085449219
1659855011.4751813,8962048,482.1199951171875
1659855100.4711978,9011200,365.6400146484375
1659855159.7667956,9043968,469.4200134277344
1659855174.503716,9052160,438.8399963378906
1659855189.3242612,9060352,453.92999267578125
1659855323.1211832,9134080,497.17999267578125
1659855352.1723576,9150464,451.1099853515625
1659855396.664261,9175040,426.3999938964844
1659855485.5081906,9224192,482.8699951171875
1659855500.230825,9232384,491.739990234375
1659855559.4989767,9265152,433.9200134277344
1659855603.878489,9289728,460.8699951171875
1659855618.6412783,9297920,454.489990234375
1659855633.5971615,9306112,471.3900146484375
1659855840.4576585,9420800,475.3599853515625
1659855884.6682632,9445376,486.9800109863281
1659855929.0223355,9469952,493.4599914550781
1659855943.815461,9478144,479.1600036621094
1659855958.843631,9486336,459.5899963378906
1659856003.2629855,9510912,459.6000061035156
1659856017.9430876,9519104,483.42999267578125
1659856032.7141519,9527296,502.489990234375
1659856299.2563052,9674752,477.989990234375
1659856328.833359,9691136,502.1600036621094
1659856343.6647582,9699328,514.010009765625
1659856373.3301826,9715712,521.8200073242188
1659856388.176444,9723904,530.72998046875
1659856432.3395202,9748480,579.219970703125
1659856476.558413,9773056,574.7899780273438
1659856490.9031398,9781248,608.8400268554688
1659856520.6418734,9797632,594.760009765625
1659856550.1146708,9814016,669.6699829101562
1659856579.8082266,9830400,653.5599975585938
1659856609.3400602,9846784,625.1500244140625
1659856653.906064,9871360,543.2000122070312
1659856683.5603032,9887744,556.27001953125
1659856713.091366,9904128,581.52001953125
1659856742.5827475,9920512,611.3099975585938
1659856772.162333,9936896,581.02001953125
1659856801.4865577,9953280,576.4400024414062
1659856949.4941294,10035200,666.8400268554688
1659857008.7868147,10067968,580.239990234375
1659857067.6776474,10100736,472.20001220703125
1659857082.88465,10108928,454.3299865722656
1659857097.781971,10117120,441.8500061035156
1659857127.3552992,10133504,436.70001220703125
1659857171.793699,10158080,458.2200012207031
1659857215.9729292,10182656,479.510009765625
1659857245.503672,10199040,528.8699951171875
1659857290.104077,10223616,475.3699951171875
1659857378.7507071,10272768,397.6000061035156
1659857408.1480973,10289152,408.25
1659857437.6838167,10305536,441.95001220703125
1659857452.3359332,10313728,469.7200012207031
1659857496.9819474,10338304,429.2699890136719
1659857511.6701102,10346496,466.20001220703125
1659857526.4028213,10354688,487.7200012207031
1659857570.567612,10379264,503.0199890136719
1659857688.461969,10444800,512.1199951171875
1659857762.108567,10485760,515.1099853515625
1659857791.6636317,10502144,513.1699829101562
1659857880.5525208,10551296,430.67999267578125
1659857939.5301108,10584064,334.79998779296875
1659857954.2980702,10592256,361.07000732421875
1659857969.0386174,10600448,365.010009765625
1659857984.3608773,10608640,337.44000244140625
1659858073.3468091,10657792,445.42999267578125
1659858117.5574787,10682368,419.010009765625
1659858221.7701657,10739712,392.8999938964844
1659858251.168774,10756096,447.2799987792969
1659858295.3006136,10780672,500.45001220703125
1659858310.1719735,10788864,501.3999938964844
1659858354.6978974,10813440,394.79998779296875
1659858369.6001575,10821632,375.44000244140625
1659858443.4495463,10862592,421.04998779296875
1659858458.2070692,10870784,438.010009765625
1659858473.0057929,10878976,448.7699890136719
1659858517.333031,10903552,491.989990234375
1659858561.5025024,10928128,476.1600036621094
1659858576.3988104,10936320,495.0799865722656
1659858591.0807173,10944512,482.989990234375
1659858605.818416,10952704,417.3500061035156
1659858620.6265943,10960896,418.44000244140625
1659858709.5613518,11010048,465.239990234375
1659858798.3529227,11059200,430.7200012207031
1659858887.886436,11108352,179.05999755859375
1659858947.7566075,11141120,231.3800048828125
1659858977.3892512,11157504,286.45001220703125
1659859051.7599156,11198464,377.0199890136719
1659859111.13798,11231232,426.8399963378906
1659859218.545051,11288576,337.8500061035156
1659859249.314406,11304960,350.5400085449219
1659859294.1098776,11329536,416.8900146484375
1659859324.129303,11345920,491.3699951171875
1659859339.142507,11354112,508.6700134277344
1659859384.1320686,11378688,510.6400146484375
1659859399.1580334,11386880,495.30999755859375
1659859429.2838182,11403264,441.8800048828125
1659859444.1894214,11411456,440.760009765625
1659859489.0454674,11436032,434.8399963378906
1659859743.4508398,11575296,584.25
1659859758.3668182,11583488,572.9600219726562
1659859773.3309245,11591680,586.6900024414062
1659859848.4225855,11632640,511.5299987792969
1659859893.3854897,11657216,573.2999877929688
1659859953.69978,11689984,568.4299926757812
1659859968.7881444,11698176,569.2999877929688
1659859983.8820925,11706368,596.0499877929688
1659860043.8722491,11739136,527.5700073242188
1659860058.9490438,11747328,425.70001220703125
1659860073.985042,11755520,446.8599853515625
1659860103.3997953,11771904,473.32000732421875
1659860133.2184112,11788288,507.7099914550781
1659860163.050236,11804672,599.52001953125
1659860193.1479695,11821056,525.8599853515625
1659860313.117899,11886592,560.6099853515625
1659860388.6650963,11927552,620.4299926757812
1659860403.6203065,11935744,635.0999755859375
1659860538.2804003,12009472,613.280029296875
1659860553.2573116,12017664,577.4500122070312
1659860718.6997714,12107776,377.1700134277344
1659860838.2473783,12173312,428.55999755859375
1659860853.282648,12181504,451.3900146484375
1659860898.0996568,12206080,403.4100036621094
1659860928.1084185,12222464,389.0799865722656
1659860943.049344,12230656,425.1300048828125
1659861062.7826395,12296192,520.0599975585938
1659861077.9471426,12304384,533.239990234375
1659861092.9726784,12312576,563.510009765625
1659861108.0110586,12320768,570.1099853515625
1659861152.8916883,12345344,548.4600219726562
1659861182.8251805,12361728,540.3699951171875
1659861197.8267136,12369920,509.0299987792969
1659861212.839668,12378112,508.7300109863281
1659861332.6839416,12443648,382.2900085449219
1659861407.4590807,12484608,491.1400146484375
1659861422.5000832,12492800,518.5800170898438
1659861467.3665125,12517376,519.2999877929688
1659861572.3202734,12574720,384.7799987792969
1659861602.53603,12591104,416.25
1659861752.2006838,12673024,459.70001220703125
1659861826.844178,12713984,444.3500061035156
1659861841.8766172,12722176,460.989990234375
1659861871.8667614,12738560,480.239990234375
1659861886.7963681,12746752,463.239990234375
1659861976.7412183,12795904,161.99000549316406
1659861991.681633,12804096,24.770000457763672
1659862081.1154306,12853248,33.7400016784668
1659862096.1364324,12861440,58.31999969482422
1659862230.447306,12935168,141.92999267578125
1659862290.2122316,12967936,180.02999877929688
1659862320.1600485,12984320,284.79998779296875
1659862379.912111,13017088,299.2799987792969
1659862514.8866463,13090816,455.239990234375
1659862544.9135077,13107200,494.5
1659862589.7270744,13131776,440.70001220703125
1659862619.5734406,13148160,372.3500061035156
1659862634.5470724,13156352,419.4800109863281
1659862709.081861,13197312,361.1099853515625
1659862753.8683946,13221888,446.2300109863281
1659862828.6613061,13262848,294.510009765625
1659862858.3832374,13279232,297.8599853515625
1659862918.4022589,13312000,349.5
1659862948.225153,13328384,309.8699951171875
1659862963.126763,13336576,339.32000732421875
1659862978.122706,13344768,392.8299865722656
1659863007.96017,13361152,379.17999267578125
1659863037.916183,13377536,382.9800109863281
1659863113.2724066,13418496,321.7900085449219
1659863158.6438272,13443072,389.510009765625
1659863188.623474,13459456,439.05999755859375
1659863233.4133286,13484032,473.44000244140625
1659863277.9037156,13508608,496.8399963378906
1659863337.8316658,13541376,543.47998046875
1659863443.0574605,13598720,635.6699829101562
1659863457.9511154,13606912,597.010009765625
1659863473.0263896,13615104,598.7899780273438
1659863577.4867775,13672448,607.1099853515625
1659863607.4530914,13688832,645.780029296875
1659863637.5346088,13705216,611.4000244140625
1659863682.4850883,13729792,558.1900024414062
1659863697.3704193,13737984,541.969970703125
1659863787.258246,13787136,544.5999755859375
1659863802.1475172,13795328,555.2000122070312
1659863861.7510715,13828096,556.5
1659863921.7814326,13860864,506.6400146484375
1659863966.5982494,13885440,426.6400146484375
1659863981.7666526,13893632,399.3699951171875
1659863996.8526273,13901824,406.0299987792969
1659864011.7622976,13910016,394.4200134277344
1659864041.5622272,13926400,452.8500061035156
1659864086.344885,13950976,528.25
1659864191.0313401,14008320,671.3099975585938
1659864206.0396814,14016512,669.6900024414062
1659864281.1178443,14057472,634.6799926757812
1659864311.253106,14073856,460.29998779296875
1659864326.2373965,14082048,452.30999755859375
1659864341.200202,14090240,412.19000244140625
1659864475.4124022,14163968,628.5900268554688
1659864535.3259995,14196736,611.489990234375
1659864550.3245583,14204928,575.4500122070312
1659864565.2514715,14213120,536.719970703125
1659864580.097464,14221312,548.4500122070312
1659864609.7540915,14237696,571.2999877929688
1659864684.696049,14278656,620.1500244140625
1659864699.6277163,14286848,628.260009765625
1659864729.4980848,14303232,616.010009765625
1659864744.4679163,14311424,608.4299926757812
1659864759.4188108,14319616,591.0499877929688
1659864804.2240186,14344192,564.739990234375
1659864834.0028155,14360576,554.77001953125
1659864848.9102714,14368768,534.510009765625
1659864863.846265,14376960,539.4099731445312
1659864998.3212929,14450688,595.260009765625
1659865043.1045477,14475264,485.7699890136719
1659865177.7357428,14548992,608.7100219726562
1659865267.7553957,14598144,570.0900268554688
1659865282.6779768,14606336,569.0700073242188
1659865372.154197,14655488,608.3200073242188
1659865387.094787,14663680,619.1400146484375
1659865402.0489445,14671872,615.3300170898438
1659865432.0467002,14688256,633.4299926757812
1659865521.9377203,14737408,661.8900146484375
1659865611.8282998,14786560,648.1699829101562
1659865626.8403246,14794752,632.530029296875
1659865746.4479172,14860288,594.97998046875
1659865761.3473625,14868480,628.489990234375
1659865806.1997957,14893056,604.1900024414062
1659865851.0342643,14917632,622.3300170898438
1659865911.0762532,14950400,643.5900268554688
1659865941.052622,14966784,601.3599853515625
1659866000.6522002,14999552,616.0599975585938
1659866090.7484984,15048704,614.2999877929688
1659866150.6246755,15081472,631.5
1659866165.7830398,15089664,655.77001953125
1659866210.9089487,15114240,640.5700073242188
1659866240.8523757,15130624,624.2100219726562
1659866286.0763333,15155200,570.4000244140625
1659866345.6789463,15187968,267.9100036621094
1659866375.1386588,15204352,257.7799987792969
1659866405.2711544,15220736,325.70001220703125
1659866420.3194888,15228928,292.4700012207031
1659866435.3300748,15237120,251.00999450683594
1659866539.839865,15294464,210.07000732421875
1659866569.6800463,15310848,330.7900085449219
1659866584.5523722,15319040,380.04998779296875
1659866674.3269656,15368192,641.239990234375
1659866689.121078,15376384,646.1400146484375
1659866704.2200234,15384576,641.0800170898438
1659866734.0760632,15400960,628.6599731445312
1659866764.0106826,15417344,677.4299926757812
1659866943.4794798,15515648,645.1300048828125
1659867078.356338,15589376,580.5900268554688
1659867138.429248,15622144,550.8499755859375
1659867213.2664082,15663104,605.1900024414062
1659867228.3654099,15671296,606.52001953125
1659867303.4432404,15712256,658.6900024414062
1659867318.406746,15720448,619.8499755859375
1659867333.3154838,15728640,622.260009765625
1659867393.0498953,15761408,467.489990234375
1659867408.049279,15769600,434.3800048828125
1659867497.789058,15818752,553.969970703125
1659867557.970155,15851520,628.969970703125
1659867572.7885513,15859712,628.6199951171875
1659867587.709965,15867904,619.3099975585938
1659867617.709291,15884288,632.239990234375
1659867632.6641011,15892480,623.2000122070312
1659867707.4279313,15933440,573.2000122070312
1659867752.1386952,15958016,574.760009765625
1659867782.1630692,15974400,552.6900024414062
1659867827.2701926,15998976,570.9000244140625
1659867871.969294,16023552,613.0599975585938
1659867917.338638,16048128,587.0800170898438
1659867947.3287506,16064512,587.5900268554688
1659868037.1942885,16113664,480.8699951171875
1659868052.2046962,16121856,424.9100036621094
1659868082.2177117,16138240,423.239990234375
1659868112.122955,16154624,486.4700012207031
1659868246.345275,16228352,578.969970703125
1659868261.2889981,16236544,597.6099853515625
1659868276.2924871,16244736,623.1099853515625
1659868291.2954113,16252928,627.1500244140625
1659868500.7932198,16367616,682.27001953125
1659868560.98488,16400384,669.989990234375
1659868620.9999764,16433152,623.3800048828125
1659868636.1430295,16441344,614.1199951171875
1659868681.167295,16465920,629.0700073242188
1659868696.142484,16474112,647.260009765625
1659868741.349599,16498688,652.72998046875
1659868771.4005015,16515072,628.22998046875
1659868801.1920943,16531456,623.1099853515625
1659868875.839344,16572416,627.1699829101562
1659868921.198154,16596992,653.1500244140625
1659868951.1523185,16613376,652.7899780273438
1659868966.0609145,16621568,672.2899780273438
1659868995.9631124,16637952,671.8800048828125
1659869040.6664433,16662528,680.9000244140625
1659869085.4031682,16687104,720.8300170898438
1659869115.3973515,16703488,704.2899780273438
1659869160.3337398,16728064,697.760009765625
1659869205.5467389,16752640,642.969970703125
1659869220.6318197,16760832,643.780029296875
1659869265.3557994,16785408,615.0700073242188
1659869310.3174703,16809984,629.739990234375
1659869430.1266873,16875520,514.0999755859375
1659869445.2083068,16883712,485.260009765625
1659869475.1757555,16900096,499.30999755859375
1659869550.0231488,16941056,401.9700012207031
1659869624.9203393,16982016,44.56999969482422
1659869640.0025265,16990208,44.36000061035156
1659869654.9909484,16998400,45.7400016784668
1659869684.6783268,17014784,82.11000061035156
1659869699.6513426,17022976,88.29000091552734
1659869729.6954415,17039360,96.19999694824219
1659869759.811099,17055744,143.69000244140625
1659869804.7906785,17080320,87.69999694824219
1659869819.771448,17088512,115.44999694824219
1659869879.8395312,17121280,107.20999908447266
1659869954.590111,17162240,64.58999633789062
1659869984.3856776,17178624,89.20999908447266
1659870073.891157,17227776,113.5199966430664
1659870088.740688,17235968,131.36000061035156
1659870103.650485,17244160,160.16000366210938
1659870118.649724,17252352,167.77999877929688
1659870133.530778,17260544,170.64999389648438
1659870178.3644512,17285120,203.5800018310547
1659870207.943357,17301504,182.77999877929688
1659870253.0395021,17326080,227.50999450683594
1659870267.9509249,17334272,248.0500030517578
1659870312.9226677,17358848,252.39999389648438
1659870342.6499803,17375232,291.25
1659870372.537531,17391616,319.5299987792969
